af_id,af_pattern,af_user,af_user_text,af_timestamp,af_enabled,af_comments,af_public_comments,af_hidden,af_hit_count,af_throttled,af_deleted,af_actions,af_global,af_group
349,,8544547,Shirik,20100809145939,0,,Dudley Attacks,1,0,0,1,disallow,0,default
605,,14882394,MusikAnimal,20160614035004,0,,Animal Welfare issues,1,0,0,1,,0,default
607,,12539517,Ryan Kaldari (WMF),20160818172941,0,,March 2014 test filter,1,0,0,0,,0,default
100,"article_text == ""Warren G. Harding"" & 
(""gangsta"" in lcase(added_lines) | ""secret negro president"" in lcase(added_lines))",1130897,Ruslik0,20090429123827,0,"Filters out recurring vandalism inspired by TV show.

Added paren to reflect what I believe is the intended operation order.  -DF

Disabled, performance -Prodego
Marked as deleted. - Ruslik","""Warren G. Harding"" = Gangsta",0,0,0,1,,0,default
356,,258000,King of Hearts,20110310111353,0,,Removal of LGBT project banner with disruptive edit summary,1,0,0,1,,0,default
357,"article_namespace == 0
& !""autoconfirmed"" in user_groups
& (old_size == 0)
&!added_lines rlike ""[^0-9\[\\\^\$\.\|\?\*\+\(\)\{\}\]~!@#%&_;:,<>/']""",3315180,Someguy1221,20100902060504,0,"Should detect new pages that contain ""only"" numbers, punctuation, and some special symbols. Just testing for now. - Someguy1221

Consumes too many conditions, disabled. - Someguy1221",Test pages,0,0,0,1,,0,default
110,"""user"" in user_groups & 
( 
    ! (""sysop"" in user_groups | ""accountcreator"" in user_groups) 
) 
& action = 'createaccount'",1130897,Ruslik0,20090408124254,0,"Trying again, log only. - J.delanoy

:Disable.  The software is not populating user_groups during account creation.  -DF
Marked as deleted. - Ruslik",Account creation throttle,0,0,0,1,throttle,0,default
111,"!(""autoconfirmed"" in USER_GROUPS)
& (article_namespace == 0)
& (added_lines rlike ""(you(re?|'re| are) (gay|(a )?fag(gy|got)?))"")",160367,Mindmatrix,20090327010201,0,"Basic filter, may need optimisation. - Mindmatrix
Never mind, I just found filter 97 covers this. - Mindmatrix",Gay or fag,0,0,0,1,,0,default
626,"!(""sysop"" in user_groups)
& action == 'delete'",14882394,MusikAnimal,20160614035502,0,This filter tag deletions by users not in local sysop group.,Deletion by a non-administrator,0,0,0,1,,0,default
374,,258000,King of Hearts,20120808231359,0,,"""linkless spam""",1,0,0,1,disallow,0,default
376,,258000,King of Hearts,20110310111547,0,,InfoCheck Vandalism,1,0,0,1,,0,default
122,"(article_prefixedtext contains ""Wikipedia:Changing username"")
& (added_lines contains ""{{renameuser2"")
& (
  (added_lines contains ""CURRENT"") |
  (added_lines contains ""NEW"")
)
& !(""bot"" in user_groups )",1130897,Ruslik0,20090429123937,0,"-Change to subpages, allow bot to edit
-Too specific, disabled and deleted, performance. -Prodego
Marked as deleted. - Ruslik",Changing Username malformed requests,0,0,0,1,,0,default
124,,5711305,Cenarium,20090525134106,0,,hitlerbunker.com,1,0,0,1,"warn,disallow",0,default
893,"(article_namespace == 0) &
(added_links irlike ""(?i)doi[ ]*=[ ]*10[.](4172|4236|5897|11648)"")",855858,Beetstra,20171206121123,0,"Per https://en.wikipedia.org/w/index.php?title=Wikipedia:Edit_filter/Requested&oldid=814008367#Predatory_open_access_journals

Case insensitive",Predatory open access journals.,0,0,0,1,,0,default
382,,301395,NawlinWiki,20120202004509,0,,Scientology,1,0,0,1,disallow,0,default
128,,301395,NawlinWiki,20090404113726,0,,Vandal accounts,1,0,0,1,,0,default
130,,855858,Beetstra,20090617092044,0,,Kaveh L. Afrasiabi,1,0,0,1,"warn,disallow",0,default
644,"(
 ip_in_range(user_name, ""27.123.64.0/18"")
|ip_in_range(user_name, ""101.2.0.0/17"")
)
& (article_text rlike(""Kww""))",14882394,MusikAnimal,20160614040138,0,-- seems to have gone away,Mitrabarun Mitra,0,0,0,1,disallow,0,default
647,"testRegex := ""{{mfd|{{Article for deletion"";

!""autoconfirmed"" in user_groups
 & (article_namespace === 0 | article_namespace === 2)
 & removed_lines irlike testRegex
 & !(added_lines irlike testRegex)",14882394,MusikAnimal,20141202050416,0,Already exists with filter 174,New user removing XfD template,0,0,0,1,,0,default
136,"(article_namespace == 0)
& (""Main Page"" in article_text)
& (action == ""edit"")
& (edit_delta != 0)",1130897,Ruslik0,20090429123741,0,"This is used to display a ""Are you sure you want to save the Main Page?"" warning message. As the most highly visible page on Wikipedia, the Main Page has historically been one of the first vandalism targets of a compromised account. Thus, admins are generally cautioned to be careful when editing the Main Page because any edit that resembles vandalism might be perceived as one made by a compromised sysop account (see also [[Template:Editnotices/Main Page]]).

Disabled for now until an appropriate warning message is created, and there is actually enough activity to warrant such a filter. -- Zzyzx11

Enough activity? The history tab says it hasn't been edited in a month and a half! A software workaround should be much better in terms of performance. And it's not like we're having a lot of compromised sysop accounts... --Admiral Norton

Maybe not immediately recent. It appears from your user contributions, Admiral Norton, that you were not around during April-May 2007 when at least five sysop accounts were compromised and attacked the Main Page in less than two weeks (see [[Wikipedia:Wikipedia Signpost/2007-05-07/Admins desysopped]]). I was thinking about that when creating this filter. It would be nice to have something like a warning just in case. But since it only covers one page, you may be right that using Abuse Filter might have some performance issues. -- Zzyzx11

Even then, though, a compromised account won't stop just because a big ugly box tells them to. Even if they do, they'll just find some other (more difficult to reverse) means of wreaking havoc with the admin tools. Maybe throw up an editnotice (and I think there already is one...?) but an abuse filter isn't necessary and risks slowing things down. - Hersfold

Couldn't an edit-notice do the same job? --Conti

Marked as deleted. - Ruslik",Editing the Main Page,0,0,0,1,,0,default
138,,451766,Prodego,20090407142140,0,,Template vandalism,1,0,0,1,,0,default
907,"article_prefixedtext == ""St. Bernard (dog)"" &
user_editcount < 250 &
contains_any(lcase(added_lines), ""benedictine daily double"", ""weighed 367 pounds"", ""heaviest and largest dog ever"")",19502780,Galobtter,20181230082522,0,"There are many unreliable sources out there, all synthesis.  It keeps on being added, new editors and IPs alike.  Only reasonable solution would be a permanent page protection (which is disruptive), so we put a filter in place.

This filter is intended to be set to block this addition except for experienced editors (at which moment the filter can be disabled, though I doubt that there is a reliable source for this, this is more likely to be a hoax).

As I have the feeling that the current editor intentionally gained confirmed rights, filtering on less than 250 edits, or being an IP.  --Beetstra 21/03/2018

Some cleanup. user_editcount is blank for unregistered users, so you can < to account for it and registered users. If we only want to target the article ""St. Bernard (dog)"" (and not the talk page), I would use article_articleid. I also made some aesthetic changes, hope you don't mind :) ~MA

Disabled, no hits ever, and I don't see that kind of disruption on ""St. Bernard (dog)"" or the talk page in the past 6 months. Can be reenabled if disruption resumes. -Galobtter",St. Bernard (dog),0,0,0,0,,0,default
396,"(action = ""delete"") & (article_articleid = ""15580374"")",10639536,Reaper Eternal,20110521164212,0,"Don't do it! - KoH

Looks similar to no. 62. -JVDB

Deleting April Fool's joke. --Reaper",Don't delete the main page,0,0,0,1,,0,default
143,,5711305,Cenarium,20090525134202,0,,Cases of extreme spam of appropriate links,1,0,0,1,"warn,disallow",0,default
147,"(action = ""edit"") &
(article_namespace == 4) &
contains_any( lcase(added_lines), '\'\'\'delete\'\'', '\'\'delete\'\'\'', '\'\'\'keep\'\'', '\'\'keep\'\'\'', '\'\'\'merge\'\'', '\'\'merge\'\'\'', '\'\'\'redirect\'\'', '\'\'redirect\'\'\'', '\'\'\'merge and redirect\'\'', '\'\'merge and redirect\'\'\'') &
!contains_any( lcase(added_lines), '\'\'\'delete\'\'\'', '\'\'\'keep\'\'\'', '\'\'\'merge\'\'\'', '\'\'\'redirect\'\'\'', '\'\'\'merge and redirect\'\'\'')",258000,King of Hearts,20090420225402,0,"Prevents people from carelessly leaving off an apostrophe when bolding !votes in AfD discussions.

Since this is my first filter, I'm disabling for now until someone makes sure this is valid. -- KoH

Deleting -- KoH",AfD filter,0,0,0,1,,0,default
659,,210954,Rschen7754,20150124042744,0,,Repeat vandal,1,0,0,1,throttle,0,default
404,,258000,King of Hearts,20120808231534,0,,Talk page abuse,1,0,0,1,disallow,0,default
150,,82835,Rich Farmbrough,20160820180413,0,,Pattern vandal on name-dropping,1,0,0,1,,0,default
406,,258000,King of Hearts,20120808231540,0,,Prolific socker V,1,0,0,1,throttle,0,default
662,"(
    ((user_editcount < 50) | (user_age < (86400*14)) | !(""autoconfirmed"" in user_groups)) 
    & 
    ((article_namespace == 0) | 
     (article_text rlike ""Articles for creation/.*"") | 
     ((article_namespace == 2) & (article_text rlike "".*/.*""))
    )
)
&
(
    (new_wikitext rlike ""Jo[ée]l.{0,35}Fils-?[Aa]ime|Prince.{0,25}L[ée]og[âa]ne|D-PLOY|D-Ploy|J-Pimp|Tha Pimp Of Tha South|ThaPimpOfThaSouth|thapimpofthasouth|THA PIMP OF THA SOUTH|Florida Finest|FLORIDA FINEST|PIMP WAYZ VOL\.1|Pimp Wayz"")
|
    (article_text rlike ""Jo[ée]l.*Fils-?[Aa]ime|Prince.*Jo[ée]l|Jo[ée]l.*L[ée]og[âa]ne|Prince.*L[ée]og[âa]ne|Jo[ée]l I\b|J[- ]*Pimp|Florida *Finest|D-PLOY|D-Ploy|Pimp.*Of.*Th.*South|Haitian Fever|Tr[âa].*Kilo|Pimp Wayz"")
|
    (lcase(article_text) rlike ""jo[ée]l.*fils-?aime|prince.*jo[ée]l|jo[ée]l.*l[ée]og[âa]ne|prince.*l[ée]og[âa]ne|jo[ée]l I\b|j[- ]*pimp|florida *finest|d-ploy|pimp.*of.*th.*south|haitian fever|tr[âa].*kilo|pimp wayz"")
)",3210516,Kww,20150202235933,0,,,0,0,0,1,disallow,0,default
156,"!(""autoconfirmed"" in user_groups) & action == ""edit"" & article_namespace == 0 & (""'''Power Rangers''' is a critical, distasteful and lousy Americanized adaptation which is being expressively loathed and resented by many Japanese and American tokusatsu fans for mocking and insulting Toei’s most prominent Japanese '''Super Sentai''' series and tarnishing the reputation of the genre as a whole"" in added_lines)",5711305,Cenarium,20090525144449,0,"*Requested by Ryulong to take care of [http://en.wikipedia.org/wiki/Special:Contributions/70.48.115.89 this]. It's pretty specific, so I'm boldly enabling it with disallow to start. If it's too inefficient, feel free to disable it or add more quick-fail parameters. —Nihiltres
*Added not-autoconfirmed to improve efficiency. —Nihiltres
*Disabled. Zero hits in 4 days. Doesn't seem that necessary. -OverlordQ

mark as deleted, disabled for almost one month, no more discussion/testing - Cen","""Power Rangers suck"" vandal",0,0,0,1,disallow,0,default
671,,14882394,MusikAnimal,20150331163002,0,,Raghu Acharya,1,0,0,1,,0,default
160,,855858,Beetstra,20090617092217,0,,"Punchbowl, New South Wales",1,0,0,1,"warn,disallow",0,default
416,,7634339,Lustiger seth,20160304203651,0,,sbl-circumvention,1,0,0,1,,0,default
672,,14882394,MusikAnimal,20150326011345,0,,technewsprovider,1,0,0,1,,0,default
169,,82835,Rich Farmbrough,20160820180644,0,,WoW Socks,1,0,0,1,disallow,0,default
427,"article_namespace == 3 &
lcase(added_lines) contains ""kill myself"" &
user_name == article_text",258000,King of Hearts,20120808231728,0,"Created, modification in Progress. -Penwhale 8/5
Currently making it work only on user's own talk page. - Penwhale
Assist in making this better requested.
:Hiding for now, would like to see what the WMF department that handles these say - Courcelles
::Unhiding now. -P

Marked as deleted - KoH",Possible Emergency Reponse Needed,0,0,0,1,,0,default
939,,14882394,MusikAnimal,20181030195650,0,,Tracking 201810,1,0,0,1,,0,default
692,"user_editcount < 50 &
(
 article_namespace == 0 &
 (
  added_lines irlike ""{{copyvio"" 
 )
)",10639536,Reaper Eternal,20150602035048,0,"Per request, log only --Samwalton9, 25 May 2015

Disabled. This does not happen with enough frequency to justify a filter. --Reaper 2 June 2015.",New user placing copyviocore template,0,0,0,0,,0,default
181,"accountname contains ""TungstenCarbide""",451766,Prodego,20090606063308,0,"Add usernames as desired

Totally redundant to the username blacklist -Prodego",Stop persistent sockpuppets of banned users,0,0,0,1,,0,default
182,0,349283,Werdna,20090609134130,0,Just me testing this...,Test filter,0,0,0,1,,0,default
950,,365454,Zzuuzz,20181216233854,1,,LTA circus performers,1,0,0,0,,0,default
187,,258000,King of Hearts,20090830005446,0,,Gunfu vandal - [[Special:Contributions/69.124.8.165]],1,0,0,1,,0,default
700,,365454,Zzuuzz,20181104192042,0,,Image redirect vandalism,1,0,0,1,,0,default
446,,258000,King of Hearts,20120808231819,0,,Vandal on JW's talk (temporary),1,0,0,1,disallow,0,default
704,,15991542,Samwalton9,20150712080907,0,,Page spam,1,0,0,0,,0,default
449,,10639536,Reaper Eternal,20120817124147,0,,Long-term BLP violations,1,0,0,1,,0,default
705,,365454,Zzuuzz,20170402074337,0,,Module vandal,1,0,0,1,,0,default
452,,10639536,Reaper Eternal,20120210140344,0,,Inserted a spam link to any page,1,0,0,1,,0,default
197,"(article_namespace != 0)
& (edit_delta > 50)
& (""*/ new section"" in summary)
& (new_wikitext rlike ('((.|\n){' + edit_delta + '})\1$'))",1130897,Ruslik0,20090708123243,0,"This is to find duplicate sections added (clicking save on the new section page twice). -- Cobi
Reorder comparisons for speed.  -- Cobi

-Please, don't use the abuse filter for this, it isn't abuse. Disabled to reduce number of edits hitting the condition limit -Prodego
Marked as deleted. - Ruslik",Duplicate section,0,0,0,1,warn,0,default
457,,258000,King of Hearts,20130404081134,0,,Vandalbots,1,0,0,1,"throttle,disallow",0,default
202,,258000,King of Hearts,20090812211532,0,,Masked Rider Blade Knight vandal,1,0,0,1,,0,default
717,,14882394,MusikAnimal,20150803161435,0,,Temporary blacklisted usernames,1,0,0,1,disallow,0,default
206,,451766,Prodego,20090928231108,0,,Scibaby #2,1,0,0,1,,0,default
724,,502540,Xaosflux,20180312202435,0,,John Galea,1,0,0,0,,0,default
216,,451766,Prodego,20090928231053,0,,Circumcision vandalism 1,1,0,0,1,,0,default
222,,451766,Prodego,20090928231040,0,,Kamen Rider vandal,1,0,0,1,disallow,0,default
223,,451766,Prodego,20090928231036,0,,Marco Lupis articles,1,0,0,1,disallow,0,default
481,,365454,Zzuuzz,20170402073748,0,,Noticeboard Troll,1,0,0,1,disallow,0,default
227,,451766,Prodego,20090928231033,0,,Financial sockfarm,1,0,0,1,,0,default
741,"(action == ""move"") & 
(moved_from_namespace == 0) &
(moved_to_namespace == 4)",365454,Zzuuzz,20181104192516,0,2015-12-17_xaosflux: VPPr request to track these moves - testing,Article to Wikipedia namespace moves,0,0,0,1,,0,default
498,,7852030,Materialscientist,20121007070002,0,,Creator of test pages,1,0,0,1,,0,default
754,,20800274,BethNaught,20160317115051,0,,Harassment by IP hopper,1,0,0,1,,0,default
246,"!(""autoconfirmed"" in user_groups)
& (article_namespace == 0)
& (norm(added_lines) == ""IMMALETYOUFINISH"")",82835,Rich Farmbrough,20160820181803,0,"Not hitting anything disable, no need to hide -P

Marked as deleted - KoH
Updated for new norm/ccnorm. RF 20160820","""Imma let you finish ..."" new meme",0,0,0,1,,0,default
504,"!(""confirmed"" in user_groups) &
( added_lines rlike ""(Costarrica's|Michael Hidalgo)"" & added_lines rlike ""(Top ?Model|Supermodelo)"" )",1257855,Gogo Dodo,20121124181553,0,"Filter for Wikipedia:Sockpuppet investigations/Mikaela salas

Sock appears to no longer be active.",Costarrica's Top Model sock,0,0,0,1,,0,default
